6|6,6.670951843261719
96 72 48|96 72 48,15.59257507324219
78 48|78 48,6.67572021484375
6 78 48|6 78 48,7.224082946777344
12 78 48|12 78 48,8.540153503417969
18 78 48|18 78 48,10.862350463867188
24 78 48|24 78 48,11.715888977050781
30 78 48|30 78 48,12.617111206054688
36 78 48|36 78 48,13.098716735839844
42 78 48|42 78 48,12.774467468261719
48 78 48|48 78 48,13.256072998046875
54 78 48|54 78 48,13.875961303710938
60 78 48|60 78 48,13.885498046875
66 78 48|66 78 48,14.548301696777344
72 78 48|72 78 48,14.95361328125
78 78 48|78 78 48,15.587806701660154
84 78 48|84 78 48,15.835762023925781
90 78 48|90 78 48,15.697479248046875
96 78 48|96 78 48,15.568733215332031
84 48|84 48,6.985664367675781
6 84 48|6 84 48,7.5054168701171875
12 84 48|12 84 48,8.950233459472656
18 84 48|18 84 48,10.175704956054688
24 84 48|24 84 48,11.94000244140625
30 84 48|30 84 48,11.63482666015625
36 84 48|36 84 48,13.380050659179688
42 84 48|42 84 48,13.575553894042969
48 84 48|48 84 48,13.604164123535156
54 84 48|54 84 48,13.666152954101562
60 84 48|60 84 48,15.134811401367188
66 84 48|66 84 48,16.89434051513672
72 84 48|72 84 48,17.104148864746094
78 84 48|78 84 48,15.039443969726562
84 84 48|84 84 48,14.677047729492188
90 84 48|90 84 48,15.001296997070312
96 84 48|96 84 48,16.460418701171875
90 48|90 48,6.6661834716796875
6 90 48|6 90 48,7.7915191650390625
12 90 48|12 90 48,9.064674377441406
18 90 48|18 90 48,10.957717895507812
24 90 48|24 90 48,11.763572692871094
30 90 48|30 90 48,12.421607971191406
36 90 48|36 90 48,12.77923583984375
42 90 48|42 90 48,13.179779052734375
48 90 48|48 90 48,14.4195556640625
54 90 48|54 90 48,15.640258789062498
60 90 48|60 90 48,14.491081237792969
66 90 48|66 90 48,15.28739929199219
72 90 48|72 90 48,14.939308166503906
78 90 48|78 90 48,15.87867736816406
84 90 48|84 90 48,15.802383422851562
90 90 48|90 90 48,15.525817871093752
96 90 48|96 90 48,17.075538635253906
96 48|96 48,7.4100494384765625
6 96 48|6 96 48,7.753372192382813
12 96 48|12 96 48,8.664131164550781
18 96 48|18 96 48,11.310577392578125
24 96 48|24 96 48,11.897087097167969
30 96 48|30 96 48,12.907981872558594
36 96 48|36 96 48,13.875961303710938
42 96 48|42 96 48,12.85552978515625
48 96 48|48 96 48,14.581680297851562
54 96 48|54 96 48,18.181800842285156
60 96 48|60 96 48,17.762184143066406
66 96 48|66 96 48,15.292167663574219
72 96 48|72 96 48,16.06464385986328
78 96 48|78 96 48,20.75672149658203
84 96 48|84 96 48,14.99176025390625
90 96 48|90 96 48,19.741058349609375
96 96 48|96 96 48,16.889572143554688
54|54,6.6280364990234375
6 54|6 54,6.561279296875
6 6 54|6 6 54,6.632804870605469
12 6 54|12 6 54,7.472038269042969
18 6 54|18 6 54,6.833076477050781
24 6 54|24 6 54,9.446144104003906
30 6 54|30 6 54,6.737709045410156
36 6 54|36 6 54,6.8187713623046875
42 6 54|42 6 54,6.918907165527344
48 6 54|48 6 54,9.49859619140625
54 6 54|54 6 54,6.918907165527344
60 6 54|60 6 54,7.2002410888671875
66 6 54|66 6 54,7.128715515136719
72 6 54|72 6 54,7.262229919433594
78 6 54|78 6 54,7.476806640625
84 6 54|84 6 54,7.5626373291015625
90 6 54|90 6 54,7.6198577880859375
96 6 54|96 6 54,7.877349853515625
12 54|12 54,6.7615509033203125
6 12 54|6 12 54,7.214546203613281
12 12 54|12 12 54,6.8378448486328125
18 12 54|18 12 54,9.589195251464844
24 12 54|24 12 54,6.985664367675781
30 12 54|30 12 54,7.20977783203125
36 12 54|36 12 54,7.4672698974609375
42 12 54|42 12 54,7.476806640625
48 12 54|48 12 54,7.748603820800781
54 12 54|54 12 54,8.130073547363281
60 12 54|60 12 54,8.339881896972656
66 12 54|66 12 54,8.521080017089844
72 12 54|72 12 54,8.807182312011719
78 12 54|78 12 54,8.88824462890625
84 12 54|84 12 54,9.613037109375
90 12 54|90 12 54,10.051727294921875
96 12 54|96 12 54,10.046958923339844
18 54|18 54,7.042884826660156
6 18 54|6 18 54,6.575584411621094
12 18 54|12 18 54,6.918907165527344
18 18 54|18 18 54,7.0476531982421875
24 18 54|24 18 54,8.230209350585938
30 18 54|30 18 54,7.0953369140625
36 18 54|36 18 54,7.739067077636719
42 18 54|42 18 54,8.244514465332031
48 18 54|48 18 54,8.668899536132812
54 18 54|54 18 54,8.740425109863281
60 18 54|60 18 54,9.756088256835938
66 18 54|66 18 54,10.137557983398438
72 18 54|72 18 54,9.717941284179688
78 18 54|78 18 54,10.347366333007812
84 18 54|84 18 54,11.572837829589844
90 18 54|90 18 54,10.9100341796875
96 18 54|96 18 54,11.515617370605469
24 54|24 54,6.756782531738281
6 24 54|6 24 54,6.885528564453125
12 24 54|12 24 54,6.995201110839844
18 24 54|18 24 54,7.576942443847656
24 24 54|24 24 54,9.379386901855469
30 24 54|30 24 54,8.616447448730469
36 24 54|36 24 54,9.169578552246094
42 24 54|42 24 54,9.531974792480469
48 24 54|48 24 54,9.95635986328125
54 24 54|54 24 54,10.68115234375
60 24 54|60 24 54,11.005401611328125
66 24 54|66 24 54,10.943412780761719
72 24 54|72 24 54,11.563301086425781
78 24 54|78 24 54,13.055801391601562
84 24 54|84 24 54,13.00811767578125
90 24 54|90 24 54,12.559890747070312
96 24 54|96 24 54,12.488365173339844
30 54|30 54,6.7806243896484375
6 30 54|6 30 54,6.470680236816406
12 30 54|12 30 54,7.305145263671875
18 30 54|18 30 54,8.063316345214844
24 30 54|24 30 54,8.254051208496094
30 30 54|30 30 54,8.673667907714844
36 30 54|36 30 54,9.160041809082031
42 30 54|42 30 54,10.652542114257812
48 30 54|48 30 54,10.957717895507812
54 30 54|54 30 54,11.420249938964844
60 30 54|60 30 54,11.963844299316406
66 30 54|66 30 54,13.446807861328125
72 30 54|72 30 54,12.850761413574219
78 30 54|78 30 54,13.523101806640625
84 30 54|84 30 54,13.012886047363281
90 30 54|90 30 54,14.009475708007812
96 30 54|96 30 54,14.262199401855469
36 54|36 54,6.618499755859375
6 36 54|6 36 54,6.90460205078125
12 36 54|12 36 54,7.300376892089844
18 36 54|18 36 54,8.306503295898438
24 36 54|24 36 54,8.873939514160156
30 36 54|30 36 54,9.784698486328125
36 36 54|36 36 54,10.366439819335938
42 36 54|42 36 54,10.7574462890625
48 36 54|48 36 54,11.081695556640625
54 36 54|54 36 54,12.140274047851562
60 36 54|60 36 54,15.22064208984375
66 36 54|66 36 54,14.171600341796875
72 36 54|72 36 54,12.674331665039062
78 36 54|78 36 54,14.085769653320312
84 36 54|84 36 54,14.848709106445312
90 36 54|90 36 54,13.61846923828125
96 36 54|96 36 54,13.413429260253906
42 54|42 54,6.728172302246094
6 42 54|6 42 54,7.033348083496094
12 42 54|12 42 54,7.781982421875
18 42 54|18 42 54,11.487007141113281
24 42 54|24 42 54,9.074211120605469
30 42 54|30 42 54,10.046958923339844
36 42 54|36 42 54,11.382102966308594
42 42 54|42 42 54,11.096000671386719
48 42 54|48 42 54,13.518333435058594
54 42 54|54 42 54,13.365745544433594
60 42 54|60 42 54,13.480186462402344
66 42 54|66 42 54,13.933181762695312
72 42 54|72 42 54,13.284683227539062
78 42 54|78 42 54,13.446807861328125
84 42 54|84 42 54,13.251304626464844
90 42 54|90 42 54,14.6484375
96 42 54|96 42 54,13.918876647949219
48 54|48 54,6.7901611328125
6 48 54|6 48 54,7.1811676025390625
12 48 54|12 48 54,7.801055908203125
18 48 54|18 48 54,8.635520935058594
24 48 54|24 48 54,10.318756103515625
30 48 54|30 48 54,10.476112365722656
36 48 54|36 48 54,11.954307556152344
42 48 54|42 48 54,13.380050659179688
48 48 54|48 48 54,12.526512145996094
54 48 54|54 48 54,13.566017150878906
60 48 54|60 48 54,13.422966003417969
66 48 54|66 48 54,13.017654418945312
72 48 54|72 48 54,13.289451599121094
78 48 54|78 48 54,15.034675598144531
84 48 54|84 48 54,13.341903686523438
90 48 54|90 48 54,14.781951904296875
96 48 54|96 48 54,13.985633850097656
54 54|54 54,6.8759918212890625
6 54 54|6 54 54,7.01904296875
12 54 54|12 54 54,8.606910705566406
18 54 54|18 54 54,8.754730224609375
24 54 54|24 54 54,10.814666748046875
30 54 54|30 54 54,11.658668518066406
36 54 54|36 54 54,12.297630310058594
42 54 54|42 54 54,12.331008911132812
48 54 54|48 54 54,13.871192932128906
54 54 54|54 54 54,13.394355773925781
60 54 54|60 54 54,13.308525085449219
66 54 54|66 54 54,13.756752014160156
72 54 54|72 54 54,14.414787292480469
78 54 54|78 54 54,14.290809631347656
84 54 54|84 54 54,13.952255249023438
90 54 54|90 54 54,15.072822570800781
96 54 54|96 54 54,14.300346374511719
60 54|60 54,6.82830810546875
6 60 54|6 60 54,7.781982421875
12 60 54|12 60 54,8.883476257324219
18 60 54|18 60 54,9.503364562988281
24 60 54|24 60 54,11.029243469238281
30 60 54|30 60 54,11.32965087890625
36 60 54|36 60 54,11.849403381347656
42 60 54|42 60 54,12.2833251953125
48 60 54|48 60 54,12.8936767578125
54 60 54|54 60 54,12.011528015136719
60 60 54|60 60 54,13.427734375
66 60 54|66 60 54,14.371871948242188
72 60 54|72 60 54,15.22064208984375
78 60 54|78 60 54,14.576911926269531
84 60 54|84 60 54,15.621185302734373
90 60 54|90 60 54,14.629364013671875
96 60 54|96 60 54,15.192031860351562
66 54|66 54,6.937980651855469
6 66 54|6 66 54,7.014274597167969
12 66 54|12 66 54,8.940696716308594
18 66 54|18 66 54,9.72747802734375
24 66 54|24 66 54,11.749267578125
30 66 54|30 66 54,11.749267578125
36 66 54|36 66 54,12.369155883789062
42 66 54|42 66 54,12.569427490234375
48 66 54|48 66 54,13.685226440429688
54 66 54|54 66 54,13.127326965332031
60 66 54|60 66 54,15.044212341308594
66 66 54|66 66 54,14.157295227050781
72 66 54|72 66 54,16.736984252929688
78 66 54|78 66 54,14.5721435546875
84 66 54|84 66 54,15.277862548828125
90 66 54|90 66 54,14.986991882324219
96 66 54|96 66 54,14.529228210449219
72 54|72 54,6.308555603027344
6 72 54|6 72 54,7.4005126953125
12 72 54|12 72 54,8.730888366699219
18 72 54|18 72 54,10.099411010742188
24 72 54|24 72 54,11.715888977050781
30 72 54|30 72 54,14.739036560058594
36 72 54|36 72 54,11.644363403320312
42 72 54|42 72 54,13.284683227539062
48 72 54|48 72 54,14.910697937011719
54 72 54|54 72 54,13.990402221679688
60 72 54|60 72 54,14.476776123046875
66 72 54|66 72 54,14.376640319824219
72 72 54|72 72 54,14.719963073730469
78 72 54|78 72 54,13.608932495117188
84 72 54|84 72 54,14.834403991699219
90 72 54|90 72 54,15.583038330078125
96 72 54|96 72 54,14.553070068359375
78 54|78 54,6.604194641113281
6 78 54|6 78 54,7.510185241699219
12 78 54|12 78 54,8.664131164550781
18 78 54|18 78 54,9.989738464355469
24 78 54|24 78 54,10.781288146972656
30 78 54|30 78 54,12.412071228027344
36 78 54|36 78 54,13.246536254882812
42 78 54|42 78 54,13.761520385742188
48 78 54|48 78 54,13.518333435058594
54 78 54|54 78 54,14.653205871582031
60 78 54|60 78 54,15.28739929199219
66 78 54|66 78 54,14.333724975585938
72 78 54|72 78 54,14.405250549316406
78 78 54|78 78 54,15.75946807861328
84 78 54|84 78 54,14.600753784179688
90 78 54|90 78 54,14.920234680175781
96 78 54|96 78 54,16.160011291503906
84 54|84 54,6.814002990722656
6 84 54|6 84 54,7.2383880615234375
12 84 54|12 84 54,9.093284606933594
18 84 54|18 84 54,11.048316955566406
24 84 54|24 84 54,11.210441589355469
30 84 54|30 84 54,12.674331665039062
36 84 54|36 84 54,12.536048889160156
42 84 54|42 84 54,13.437271118164062
48 84 54|48 84 54,15.110969543457031
54 84 54|54 84 54,14.576911926269531
60 84 54|60 84 54,15.802383422851562
66 84 54|66 84 54,15.411376953125
72 84 54|72 84 54,15.420913696289064
78 84 54|78 84 54,14.314651489257812
84 84 54|84 84 54,15.807151794433594
90 84 54|90 84 54,16.81804656982422
96 84 54|96 84 54,16.33167266845703
90 54|90 54,6.823539733886719
6 90 54|6 90 54,8.025169372558594
12 90 54|12 90 54,9.260177612304688
18 90 54|18 90 54,11.715888977050781
24 90 54|24 90 54,12.39776611328125
30 90 54|30 90 54,12.254714965820312
36 90 54|36 90 54,13.508796691894531
42 90 54|42 90 54,13.103485107421875
48 90 54|48 90 54,15.444755554199219
54 90 54|54 90 54,16.269683837890625
60 90 54|60 90 54,15.807151794433594
66 90 54|66 90 54,16.01696014404297
72 90 54|72 90 54,16.794204711914062
78 90 54|78 90 54,15.492439270019533
84 90 54|84 90 54,15.778541564941408
90 90 54|90 90 54,19.10686492919922
96 90 54|96 90 54,15.373229980468752
96 54|96 54,6.7806243896484375
6 96 54|6 96 54,7.43865966796875
12 96 54|12 96 54,10.26153564453125
18 96 54|18 96 54,11.758804321289062
24 96 54|24 96 54,11.701583862304688
30 96 54|30 96 54,13.213157653808594
36 96 54|36 96 54,13.8092041015625
42 96 54|42 96 54,14.286041259765625
48 96 54|48 96 54,15.635490417480469
54 96 54|54 96 54,15.444755554199219
60 96 54|60 96 54,14.891624450683594
66 96 54|66 96 54,14.491081237792969
72 96 54|72 96 54,15.501976013183592
78 96 54|78 96 54,15.807151794433594
84 96 54|84 96 54,15.811920166015623
90 96 54|90 96 54,15.2587890625
96 96 54|96 96 54,15.797615051269533
60|60,7.2002410888671875
6 60|6 60,6.809234619140625
6 6 60|6 6 60,6.75201416015625
12 6 60|12 6 60,6.937980651855469
18 6 60|18 6 60,6.842613220214844
24 6 60|24 6 60,6.957054138183594
30 6 60|30 6 60,6.9332122802734375
36 6 60|36 6 60,7.05718994140625
42 6 60|42 6 60,7.042884826660156
48 6 60|48 6 60,7.1620941162109375
54 6 60|54 6 60,7.071495056152344
60 6 60|60 6 60,7.2002410888671875
66 6 60|66 6 60,7.262229919433594
72 6 60|72 6 60,7.13348388671875
78 6 60|78 6 60,7.500648498535156
84 6 60|84 6 60,8.234977722167969
90 6 60|90 6 60,7.710456848144532
96 6 60|96 6 60,8.211135864257812
12 60|12 60,6.7996978759765625
6 12 60|6 12 60,6.623268127441406
12 12 60|12 12 60,6.947517395019531
18 12 60|18 12 60,6.814002990722656
24 12 60|24 12 60,7.05718994140625
30 12 60|30 12 60,7.28607177734375
36 12 60|36 12 60,7.9441070556640625
42 12 60|42 12 60,7.681846618652344
48 12 60|48 12 60,7.815361022949219
54 12 60|54 12 60,8.077621459960938
60 12 60|60 12 60,9.412765502929688
66 12 60|66 12 60,9.1552734375
72 12 60|72 12 60,9.72747802734375
78 12 60|78 12 60,9.951591491699219
84 12 60|84 12 60,9.264945983886719
90 12 60|90 12 60,9.72747802734375
96 12 60|96 12 60,9.741783142089844
18 60|18 60,6.5517425537109375
6 18 60|6 18 60,6.9522857666015625
12 18 60|12 18 60,7.495880126953125
18 18 60|18 18 60,7.1811676025390625
24 18 60|24 18 60,7.658004760742187
30 18 60|30 18 60,7.967948913574219
36 18 60|36 18 60,8.144378662109375
42 18 60|42 18 60,8.373260498046875
48 18 60|48 18 60,9.593963623046875
54 18 60|54 18 60,9.222030639648438
60 18 60|60 18 60,10.476112365722656
66 18 60|66 18 60,10.132789611816406
72 18 60|72 18 60,10.843276977539062
78 18 60|78 18 60,11.687278747558594
84 18 60|84 18 60,11.339187622070312
90 18 60|90 18 60,12.483596801757812
96 18 60|96 18 60,11.806488037109375
24 60|24 60,7.882118225097657
6 24 60|6 24 60,6.9522857666015625
12 24 60|12 24 60,7.157325744628906
18 24 60|18 24 60,7.481575012207031
24 24 60|24 24 60,8.611679077148438
30 24 60|30 24 60,8.654594421386719
36 24 60|36 24 60,9.355545043945312
42 24 60|42 24 60,9.942054748535156
48 24 60|48 24 60,10.209083557128906
54 24 60|54 24 60,11.453628540039062
60 24 60|60 24 60,10.852813720703125
66 24 60|66 24 60,11.55853271484375
72 24 60|72 24 60,12.102127075195312
78 24 60|78 24 60,12.564659118652344
84 24 60|84 24 60,13.194084167480469
90 24 60|90 24 60,13.456344604492188
96 24 60|96 24 60,13.298988342285156
30 60|30 60,6.775856018066406
6 30 60|6 30 60,9.951591491699219
12 30 60|12 30 60,7.36236572265625
18 30 60|18 30 60,7.953643798828125
24 30 60|24 30 60,8.602142333984375
30 30 60|30 30 60,9.431838989257812
36 30 60|36 30 60,9.555816650390625
42 30 60|42 30 60,10.781288146972656
48 30 60|48 30 60,11.529922485351562
54 30 60|54 30 60,11.067390441894531
60 30 60|60 30 60,12.440681457519531
66 30 60|66 30 60,12.907981872558594
72 30 60|72 30 60,13.065338134765625
78 30 60|78 30 60,13.012886047363281
84 30 60|84 30 60,13.608932495117188
90 30 60|90 30 60,13.113021850585938
96 30 60|96 30 60,13.442039489746094
36 60|36 60,6.642341613769531
6 36 60|6 36 60,6.866455078125
12 36 60|12 36 60,7.815361022949219
18 36 60|18 36 60,8.363723754882812
24 36 60|24 36 60,9.622573852539062
30 36 60|30 36 60,10.457038879394531
36 36 60|36 36 60,11.281967163085938
42 36 60|42 36 60,10.614395141601562
48 36 60|48 36 60,11.544227600097656
54 36 60|54 36 60,12.178421020507812
60 36 60|60 36 60,12.984275817871094
66 36 60|66 36 60,12.907981872558594
72 36 60|72 36 60,15.873908996582031
78 36 60|78 36 60,13.403892517089844
84 36 60|84 36 60,12.731552124023438
90 36 60|90 36 60,13.303756713867188
96 36 60|96 36 60,13.513565063476562
42 60|42 60,6.7615509033203125
6 42 60|6 42 60,6.737709045410156
12 42 60|12 42 60,7.510185241699219
18 42 60|18 42 60,8.401870727539062
24 42 60|24 42 60,9.431838989257812
30 42 60|30 42 60,10.571479797363281
36 42 60|36 42 60,12.669563293457031
42 42 60|42 42 60,11.353492736816406
48 42 60|48 42 60,13.089179992675781
54 42 60|54 42 60,14.386177062988281
60 42 60|60 42 60,12.941360473632812
66 42 60|66 42 60,12.989044189453125
72 42 60|72 42 60,13.73291015625
78 42 60|78 42 60,13.818740844726562
84 42 60|84 42 60,13.318061828613281
90 42 60|90 42 60,14.047622680664062
96 42 60|96 42 60,14.6484375
48 60|48 60,6.7615509033203125
6 48 60|6 48 60,7.414817810058594
12 48 60|12 48 60,8.35418701171875
18 48 60|18 48 60,9.493827819824219
24 48 60|24 48 60,10.7574462890625
30 48 60|30 48 60,12.307167053222656
36 48 60|36 48 60,11.687278747558594
42 48 60|42 48 60,12.698173522949219
48 48 60|48 48 60,13.289451599121094
54 48 60|54 48 60,13.8092041015625
60 48 60|60 48 60,13.790130615234375
66 48 60|66 48 60,13.890266418457031
72 48 60|72 48 60,14.281272888183594
78 48 60|78 48 60,14.185905456542969
84 48 60|84 48 60,14.729499816894531
90 48 60|90 48 60,14.500617980957031
96 48 60|96 48 60,15.2587890625
54 60|54 60,6.670951843261719
6 54 60|6 54 60,7.414817810058594
12 54 60|12 54 60,7.925033569335938
18 54 60|18 54 60,10.87188720703125
24 54 60|24 54 60,10.328292846679688
30 54 60|30 54 60,12.1307373046875
36 54 60|36 54 60,11.696815490722656
42 54 60|42 54 60,13.365745544433594
48 54 60|48 54 60,13.804435729980469
54 54 60|54 54 60,12.2833251953125
60 54 60|60 54 60,14.095306396484375
66 54 60|66 54 60,15.168190002441406
72 54 60|72 54 60,14.939308166503906
78 54 60|78 54 60,14.07623291015625
84 54 60|84 54 60,14.863014221191406
90 54 60|90 54 60,15.168190002441406
96 54 60|96 54 60,14.758110046386719
60 60|60 60,6.861686706542969
6 60 60|6 60 60,7.491111755371094
12 60 60|12 60 60,8.273124694824219
18 60 60|18 60 60,9.984970092773438
24 60 60|24 60 60,11.296272277832031
30 60 60|30 60 60,11.548995971679688
36 60 60|36 60 60,11.792182922363281
42 60 60|42 60 60,13.055801391601562
48 60 60|48 60 60,13.294219970703125
54 60 60|54 60 60,13.384819030761719
60 60 60|60 60 60,14.38140869140625
66 60 60|66 60 60,14.095306396484375
72 60 60|72 60 60,14.219284057617188
78 60 60|78 60 60,14.882087707519531
84 60 60|84 60 60,14.705657958984375
90 60 60|90 60 60,14.815330505371094
96 60 60|96 60 60,15.349388122558592
66 60|66 60,7.081031799316406
6 66 60|6 66 60,7.529258728027344
12 66 60|12 66 60,8.969306945800781
18 66 60|18 66 60,10.304450988769531
24 66 60|24 66 60,11.830329895019531
30 66 60|30 66 60,11.653900146484375
36 66 60|36 66 60,12.960433959960938
42 66 60|42 66 60,11.801719665527344
48 66 60|48 66 60,13.08441162109375
54 66 60|54 66 60,15.964508056640623
60 66 60|60 66 60,15.187263488769531
66 66 60|66 66 60,15.730857849121096
72 66 60|72 66 60,14.443397521972656
78 66 60|78 66 60,14.83917236328125
84 66 60|84 66 60,16.44134521484375
90 66 60|90 66 60,15.077590942382812
96 66 60|96 66 60,15.401840209960936
72 60|72 60,7.495880126953125
6 72 60|6 72 60,7.114410400390625
12 72 60|12 72 60,9.427070617675781
18 72 60|18 72 60,12.087821960449219
24 72 60|24 72 60,11.429786682128906
30 72 60|30 72 60,12.273788452148438
36 72 60|36 72 60,13.275146484375
42 72 60|42 72 60,12.731552124023438
48 72 60|48 72 60,14.314651489257812
54 72 60|54 72 60,14.557838439941406
60 72 60|60 72 60,15.091896057128906
66 72 60|66 72 60,16.927719116210938
72 72 60|72 72 60,15.2587890625
78 72 60|78 72 60,14.405250549316406
84 72 60|84 72 60,15.387535095214846
90 72 60|90 72 60,15.149116516113281
96 72 60|96 72 60,16.241073608398438
78 60|78 60,6.899833679199219
6 78 60|6 78 60,7.829666137695313
12 78 60|12 78 60,9.527206420898438
18 78 60|18 78 60,11.544227600097656
24 78 60|24 78 60,12.149810791015625
30 78 60|30 78 60,12.526512145996094
36 78 60|36 78 60,13.709068298339844
42 78 60|42 78 60,13.728141784667969
48 78 60|48 78 60,15.0299072265625
54 78 60|54 78 60,15.90728759765625
60 78 60|60 78 60,15.420913696289064
66 78 60|66 78 60,15.630722045898438
72 78 60|72 78 60,15.654563903808594
78 78 60|78 78 60,17.1661376953125
84 78 60|84 78 60,15.55919647216797
90 78 60|90 78 60,15.14434814453125
96 78 60|96 78 60,15.106201171875
84 60|84 60,7.081031799316406
6 84 60|6 84 60,8.091926574707031
12 84 60|12 84 60,9.975433349609375
18 84 60|18 84 60,11.71112060546875
24 84 60|24 84 60,12.006759643554688
30 84 60|30 84 60,12.598037719726562
36 84 60|36 84 60,14.171600341796875
42 84 60|42 84 60,14.672279357910156
48 84 60|48 84 60,14.233589172363281
54 84 60|54 84 60,15.254020690917969
60 84 60|60 84 60,15.172958374023438
66 84 60|66 84 60,15.90728759765625
72 84 60|72 84 60,15.430450439453125
78 84 60|78 84 60,16.021728515625
84 84 60|84 84 60,16.202926635742188
90 84 60|90 84 60,15.792846679687498
96 84 60|96 84 60,15.211105346679688
90 60|90 60,6.966590881347656
6 90 60|6 90 60,7.576942443847656
12 90 60|12 90 60,10.1470947265625
18 90 60|18 90 60,11.5966796875
24 90 60|24 90 60,12.640953063964844
30 90 60|30 90 60,14.519691467285156
36 90 60|36 90 60,13.775825500488281
42 90 60|42 90 60,15.1824951171875
48 90 60|48 90 60,15.048980712890625
54 90 60|54 90 60,15.635490417480469
60 90 60|60 90 60,15.60211181640625
66 90 60|66 90 60,16.36981964111328
72 90 60|72 90 60,15.773773193359375
78 90 60|78 90 60,15.821456909179688
84 90 60|84 90 60,15.40660858154297
90 90 60|90 90 60,16.002655029296875
96 90 60|96 90 60,15.926361083984375
96 60|96 60,6.5708160400390625
6 96 60|6 96 60,8.831024169921875
12 96 60|12 96 60,10.557174682617188
18 96 60|18 96 60,11.653900146484375
24 96 60|24 96 60,11.987686157226562
30 96 60|30 96 60,13.818740844726562
36 96 60|36 96 60,14.562606811523438
42 96 60|42 96 60,13.918876647949219
48 96 60|48 96 60,14.505386352539062
54 96 60|54 96 60,16.164779663085938
60 96 60|60 96 60,14.910697937011719
66 96 60|66 96 60,15.430450439453125
72 96 60|72 96 60,16.13140106201172
78 96 60|78 96 60,15.974044799804688
84 96 60|84 96 60,17.299652099609375
90 96 60|90 96 60,16.493797302246094
96 96 60|96 96 60,15.025138854980469
66|66,6.7234039306640625
6 66|6 66,7.4005126953125
6 6 66|6 6 66,6.7806243896484375
12 6 66|12 6 66,6.7043304443359375
18 6 66|18 6 66,6.957054138183594
24 6 66|24 6 66,8.311271667480469
30 6 66|30 6 66,6.651878356933594
36 6 66|36 6 66,6.918907165527344
42 6 66|42 6 66,7.20977783203125
48 6 66|48 6 66,7.157325744628906
54 6 66|54 6 66,7.271766662597656
60 6 66|60 6 66,7.190704345703125
66 6 66|66 6 66,7.305145263671875
72 6 66|72 6 66,7.0953369140625
78 6 66|78 6 66,7.367134094238281
84 6 66|84 6 66,7.395744323730469
90 6 66|90 6 66,7.810592651367187
96 6 66|96 6 66,8.287429809570312
12 66|12 66,6.642341613769531
6 12 66|6 12 66,6.809234619140625
12 12 66|12 12 66,6.9713592529296875
18 12 66|18 12 66,6.575584411621094
24 12 66|24 12 66,7.2002410888671875
30 12 66|30 12 66,7.572174072265625
36 12 66|36 12 66,7.529258728027344
42 12 66|42 12 66,7.834434509277344
48 12 66|48 12 66,7.9631805419921875
54 12 66|54 12 66,8.425712585449219
60 12 66|60 12 66,8.516311645507812
66 12 66|66 12 66,9.393692016601562
72 12 66|72 12 66,9.856224060058594
78 12 66|78 12 66,9.95635986328125
84 12 66|84 12 66,10.390281677246094
90 12 66|90 12 66,9.670257568359375
96 12 66|96 12 66,10.867118835449219
18 66|18 66,7.061958312988281
6 18 66|6 18 66,6.794929504394531
12 18 66|12 18 66,6.9904327392578125
18 18 66|18 18 66,7.224082946777344
24 18 66|24 18 66,7.343292236328125
30 18 66|30 18 66,7.781982421875
36 18 66|36 18 66,9.288787841796875
42 18 66|42 18 66,10.766983032226562
48 18 66|48 18 66,9.350776672363281
54 18 66|54 18 66,9.732246398925781
60 18 66|60 18 66,10.56671142578125
66 18 66|66 18 66,11.343955993652344
72 18 66|72 18 66,11.444091796875
78 18 66|78 18 66,11.000633239746094
84 18 66|84 18 66,11.792182922363281
90 18 66|90 18 66,12.636184692382812
96 18 66|96 18 66,13.213157653808594
24 66|24 66,6.6089630126953125
6 24 66|6 24 66,7.1048736572265625
12 24 66|12 24 66,7.357597351074219
18 24 66|18 24 66,7.43865966796875
24 24 66|24 24 66,7.781982421875
30 24 66|30 24 66,8.931159973144531
36 24 66|36 24 66,9.446144104003906
42 24 66|42 24 66,10.547637939453125
48 24 66|48 24 66,10.64300537109375
54 24 66|54 24 66,11.153221130371094
60 24 66|60 24 66,11.320114135742188
66 24 66|66 24 66,13.103485107421875
72 24 66|72 24 66,12.717247009277344
78 24 66|78 24 66,12.593269348144531
84 24 66|84 24 66,13.484954833984375
90 24 66|90 24 66,14.195442199707031
96 24 66|96 24 66,12.722015380859375
30 66|30 66,6.4182281494140625
6 30 66|6 30 66,7.076263427734375
12 30 66|12 30 66,7.100105285644531
18 30 66|18 30 66,8.111000061035156
24 30 66|24 30 66,8.602142333984375
30 30 66|30 30 66,9.675025939941406
36 30 66|36 30 66,10.852813720703125
42 30 66|42 30 66,11.200904846191406
48 30 66|48 30 66,10.991096496582031
54 30 66|54 30 66,12.569427490234375
60 30 66|60 30 66,12.235641479492188
66 30 66|66 30 66,12.669563293457031
72 30 66|72 30 66,13.442039489746094
78 30 66|78 30 66,13.6566162109375
84 30 66|84 30 66,13.895034790039062
90 30 66|90 30 66,13.9617919921875
96 30 66|96 30 66,13.356208801269531
36 66|36 66,6.804466247558594
6 36 66|6 36 66,7.166862487792969
12 36 66|12 36 66,8.025169372558594
18 36 66|18 36 66,8.9263916015625
24 36 66|24 36 66,9.679794311523438
30 36 66|30 36 66,11.072158813476562
36 36 66|36 36 66,11.153221130371094
